original_filename,Label,tag
-10MQYniGkQ_000079_000089.mp4,278|231,smile|putting_on_eyeliner
-11K3gyBtmI_19.0_21.0.mp4,241|66,recreation|croquet
-11n_khUXYo_000002_000012.mp4,319,twiddling_fingers
-1562OKwQw4_158.0_160.0.mp4,193|241,plataform_diving|recreation
-1562OKwQw4_229.5_231.5.mp4,193,plataform_diving
-165n2L_oCY_000032_000042.mp4,92|73,eating|cutting_orange
-16t8U-dt68_000000_000010.mp4,304,tagging_graffiti
-17SC7D_XuU_000000_000010.mp4,63,cracking_knuckles
-18XGVQ29Es_000116_000126.mp4,329|49,using_circular_saw|chiseling_wood
-18XGVQ29Es_000275_000285.mp4,329|49,using_circular_saw|chiseling_wood
-18h7nSDMT4_000030_000040.mp4,268,shucking_oysters
-1BEs70QXaA_000371_000381.mp4,231,putting_on_eyeliner
-1EwnNsDNuw_000000_000010.mp4,338,waking_up
-1HSyfKBG_M_1.5_3.5.mp4,302,table_soccer
-1HSyfKBG_M_18.0_20.0.mp4,302,table_soccer
-1HSyfKBG_M_40.5_42.5.mp4,302,table_soccer
-1I9Cr36siQ_000035_000045.mp4,220,polishing_metal
-1I_n2fPia4_000013_000023.mp4,73,cutting_orange
-1L06tE9vL0_000037_000047.mp4,94|212,equitation|playing_polo
-1M17FELM20_90.0_92.0.mp4,76|241|125,dance|recreation|hitting_a_pinata
-1NAV5z1tIs_39.0_41.0.mp4,280|241|274,snow_tubing|recreation|sledding
-1NAV5z1tIs_55.0_57.0.mp4,280,snow_tubing
-1Pe4dntZoE_000452_000462.mp4,241|335,recreation|visiting_the_zoo
-1QGTcCDaqU_000088_000098.mp4,259|241,sawing_wood|recreation
-1QfTPQem1k_13.0_15.0.mp4,241|125,recreation|hitting_a_pinata
-1RBCM3cpQk_74.0_76.0.mp4,241|135|253,recreation|jumping|rollerblading
-1SVP4UYW60_000021_000031.mp4,3,alligator_wrestling
-1Vnu1KWOfE_000001_000011.mp4,271|342,sitting|watching_tv
-1Voi6i6Rwc_20.0_22.0.mp4,202|241,playing_lacrosse|recreation
-1Y83SnTyZ0_000003_000013.mp4,334|241,vacuuming_floor|recreation
-1acQ9odYFg_000033_000043.mp4,251,roasting_pig
-1cWuS_-w24_000121_000131.mp4,111,geocaching
-1ex5GF36IU_69.5_71.5.mp4,155|92,making_a_lemonade|eating
-1ex5GF36IU_70.5_72.5.mp4,155|92,making_a_lemonade|eating
-1ex5GF36IU_73.0_75.0.mp4,155,making_a_lemonade
-1ex5GF36IU_96.0_98.0.mp4,155|241,making_a_lemonade|recreation
-1g7tf2VE8k_000072_000082.mp4,234,putting_on_mascara
-1h2UYmnrjA_000051_000061.mp4,225,preparing_salad
-1lwDg7Dot8_40.0_42.0.mp4,74,cutting_the_grass
-1lwDg7Dot8_69.5_71.5.mp4,74,cutting_the_grass
-1lwDg7Dot8_83.5_85.5.mp4,246|74,riding_mower|cutting_the_grass
-1lwDg7Dot8_95.5_97.5.mp4,74,cutting_the_grass
-1m7Socn9N8_000000_000010.mp4,278|147,smile|licking
-1mA-hRoyCs_000060_000070.mp4,186|59|241|251,photograph|cooking|recreation|roasting_pig
-1oDHydrlR4_000017_000027.mp4,141,laying_concrete
-1pjZEQPuLg_000000_000010.mp4,35,burping
-1qkC-Odx5M_1.5_3.5.mp4,86,doing_motocross
-1qkC-Odx5M_16.0_18.0.mp4,86,doing_motocross
-1qkC-Odx5M_8.0_10.0.mp4,86,doing_motocross
-1uZSSf2VoE_000007_000017.mp4,324,using_a_power_drill
-1wA8xKlsBA_000015_000025.mp4,62,cracking_back
-1xOBOvoSQg_000046_000056.mp4,211,playing_ping_pong
-1xv-fZVa1o_000216_000226.mp4,59|181|108|60,cooking|pan_frying|frying|cooking_scallops
-1y3mCb3rgk_000004_000014.mp4,264,shaping_bread_dough
-2-KjcZEmrM_000053_000063.mp4,250,roasting_marshmallows
-20pR5smXBU_000058_000068.mp4,278|21|47,smile|blowing_bubble_gum|chewing_gum
-22q8QhZs5I_000014_000024.mp4,30,breathing_fire
-22sLOaB2aQ_28.5_30.5.mp4,241|125,recreation|hitting_a_pinata
-22sLOaB2aQ_34.0_36.0.mp4,241|125,recreation|hitting_a_pinata
-2405jLS3iE_81.0_83.0.mp4,22|241,bmx|recreation
-2405jLS3iE_92.5_94.5.mp4,22|241,bmx|recreation
-24gpfutlco_000000_000010.mp4,186|278|347,photograph|smile|winking
-27HdeewYBQ_000109_000119.mp4,51,chopping_vegetables
-292dAr-Swc_000129_000139.mp4,231,putting_on_eyeliner
-29Vl38fM78_000028_000038.mp4,161,making_paper_aeroplanes
-2C6uZd6tLI_000019_000029.mp4,148,lifting_hat
-2C_XvJNw4c_135.5_137.5.mp4,156|181,making_an_omelette|pan_frying
-2CpvWzOM9Q_20.5_22.5.mp4,109,futsal
-2CpvWzOM9Q_26.0_28.0.mp4,109,futsal
-2CpvWzOM9Q_43.5_45.5.mp4,109|12,futsal|ball_game
-2CpvWzOM9Q_60.0_62.0.mp4,109|12,futsal|ball_game
-2DgtJAVLbU_57.5_59.5.mp4,241|19,recreation|beach_soccer
-2EqkonWu0w_000185_000195.mp4,31,building_lego
-2G80zI-vSk_5.5_7.5.mp4,120,hand_car_wash
-2JwzNBHs5c_000025_000035.mp4,8,assembling_bicycle
-2KCU5I3JCU_000070_000080.mp4,289|42,standing|carving_ice
-2LGHSr6-aU_000048_000058.mp4,43,casting_fishing_line
-2NzBh_RQN4_000000_000010.mp4,275,sleeping
-2P0FpLga2s_000005_000015.mp4,303|177|241,tackling|outdoor_recreation|recreation
-2PtaAIy-iY_55.5_57.5.mp4,86|241,doing_motocross|recreation
-2PtaAIy-iY_89.0_91.0.mp4,86,doing_motocross
-2Qe1KlyGqQ_000026_000036.mp4,320,tying_shoe_laces
-2Skoace-QU_40.0_42.0.mp4,271|219,sitting|polishing_forniture
-2X5zUKbpvQ_000000_000010.mp4,13|241,base_jumping|recreation
-2YJwC_K7Z0_34.0_36.0.mp4,79|241,disc_dog|recreation
-2YJwC_K7Z0_76.5_78.5.mp4,79|177|241,disc_dog|outdoor_recreation|recreation
-2YJwC_K7Z0_86.0_88.0.mp4,79|241|12,disc_dog|recreation|ball_game
-2ZB7P0lxVw_000091_000101.mp4,138|241,karaoke|recreation
-2bG5jYkhnE_000000_000010.mp4,194|241,playing_beer_pong|recreation
-2chaYDOpSQ_000000_000010.mp4,166|289,moon_walking|standing
-2dW-FjUe0I_14.5_16.5.mp4,241|125,recreation|hitting_a_pinata
-2dW-FjUe0I_36.0_38.0.mp4,241|125,recreation|hitting_a_pinata
-2fqi2-o92s_000004_000014.mp4,194|289,playing_beer_pong|standing
-2g3EWT3HpA_000000_000010.mp4,97|241,fencing_sport_|recreation
-2hPDZscGMg_13.5_15.5.mp4,245|241,riding_bumper_cars|recreation
-2hPDZscGMg_24.5_26.5.mp4,245|241|177,riding_bumper_cars|recreation|outdoor_recreation
-2hPDZscGMg_37.0_39.0.mp4,245|241,riding_bumper_cars|recreation
-2hPDZscGMg_4.0_6.0.mp4,245|241,riding_bumper_cars|recreation
-2iYBWJ_VmU_000000_000010.mp4,311,throwing_tantrum
-2lvvVOenJE_000001_000011.mp4,271|230,sitting|putting_in_contact_lenses
-2mD9qKOW2o_000097_000107.mp4,97|241,fencing_sport_|recreation
-2nAugjV9pA_000120_000130.mp4,200|183,playing_gong|percussion
-2nuYIZbykg_24.5_26.5.mp4,241|223,recreation|powerbocking
-2nuYIZbykg_36.5_38.5.mp4,241|223,recreation|powerbocking
-2nuYIZbykg_62.5_64.5.mp4,223,powerbocking
-2qclFi2TxA_24.5_26.5.mp4,119|333|135,gymnastics|using_the_pommel_horse|jumping
-2tk9fhAuZ8_000033_000043.mp4,23|81,boating|docking_boat
-2uwjAF-OHo_000035_000045.mp4,35,burping
-2wbNIHLYTk_000040_000050.mp4,298|69|278,swimming|crossing_eyes|smile
-2yQCvssG0E_000012_000022.mp4,241|318,recreation|trimming_shrubs
-33-tnkVo5g_000000_000010.mp4,185|226,photocopying|print
-33vrB5w0k4_000000_000010.mp4,320,tying_shoe_laces
-35tBEtWL08_000210_000220.mp4,47,chewing_gum
-37hOgOcaQ0_81.5_83.5.mp4,196|183,playing_congas|percussion
-38MfW7H91E_108.5_110.5.mp4,241|223,recreation|powerbocking
-38MfW7H91E_143.5_145.5.mp4,241|223,recreation|powerbocking
-38MfW7H91E_97.0_99.0.mp4,241|223,recreation|powerbocking
-38WHsUxF8U_000014_000024.mp4,50|59,chopping_meat|cooking
-39K6okZkOM_000147_000157.mp4,31,building_lego
-39Ue1ss3gI_000000_000010.mp4,186|309|241|289,photograph|throwing_knife|recreation|standing
-3A-DZg79LQ_000046_000056.mp4,227|9,public_speaking|attending_conference
-3Aq9BkKY5E_000480_000490.mp4,278|61,smile|cosplaying
-3CdM-WdMzo_000008_000018.mp4,238|278,raising_eyebrows|smile
-3FzhGlVPGY_28.5_30.5.mp4,302|241,table_soccer|recreation
-3H316mYQ00_000357_000367.mp4,8,assembling_bicycle
-3JrUpBEEis_6.0_8.0.mp4,271|196|183,sitting|playing_congas|percussion
-3KWnb2GY60_000052_000062.mp4,114,gold_panning
-3O9pOdTSus_000232_000242.mp4,31,building_lego
-3OBdzVn0fQ_1.0_3.0.mp4,271|241|196|183,sitting|recreation|playing_congas|percussion
-3OBdzVn0fQ_144.5_146.5.mp4,271|241|196|183,sitting|recreation|playing_congas|percussion
-3OBdzVn0fQ_25.0_27.0.mp4,241|196|183,recreation|playing_congas|percussion
-3X0E9r8uq0_000177_000187.mp4,93,embroidering
-3XPuktd0_Q_000400_000410.mp4,178|271,packing|sitting
-3XhJcqE9iY_000005_000015.mp4,45,changing_gear_in_car
-3Z-qnSOu58_000016_000026.mp4,71|241|289,curling_sport_|recreation|standing
-3_Po1oU7eo_36.0_38.0.mp4,22|75|241,bmx|cycling|recreation
-3_Po1oU7eo_64.0_66.0.mp4,22|75|241,bmx|cycling|recreation
-3_Po1oU7eo_83.0_85.0.mp4,22,bmx
-3dl9ftVyNs_000075_000085.mp4,128,hugging_baby
-3fTNek-i00_000000_000010.mp4,221,popping_balloons
-3gpNKXYQ7o_000042_000052.mp4,3,alligator_wrestling
-3idqFvGZDg_000000_000010.mp4,187|289|295|18,physical_exercise|standing|strength_training|battle_rope_training
-3o4mDDFPYk_000065_000075.mp4,146,leatherworking
-3ofbuRzEFg_000024_000034.mp4,47|289,chewing_gum|standing
-3ol0nY-WAg_000030_000040.mp4,290,standing_on_hands
-3py2C2GeJo_000006_000016.mp4,184|278,photobombing|smile
-3qPALLhP-M_000043_000053.mp4,271|62,sitting|cracking_back
-3sN2uy_xI8_000000_000010.mp4,285|187|289|137|295,sports_training|physical_exercise|standing|jumping_jacks|strength_training
-3vHIwj-1H0_000088_000098.mp4,230,putting_in_contact_lenses
-3vL7RuK4wo_000159_000169.mp4,233,putting_on_lipstick
-3vL_IzFIR8_000062_000072.mp4,220,polishing_metal
-3xegQMJ7Fk_000009_000019.mp4,199|12,playing_field_hockey|ball_game
-4-HI0Klodw_000097_000107.mp4,210,playing_pinball
-4-VYUArmkk_000011_000021.mp4,265,shining_flashlight
-4-Y2ogjMRU_000006_000016.mp4,69|278,crossing_eyes|smile
-41iBGQnqY4_000038_000048.mp4,111,geocaching
-43eVtuNUH4_000006_000016.mp4,88|278,drooling|smile
-44FZXc2C0k_000000_000010.mp4,186|241|291|271,photograph|recreation|staring|sitting
-46HteGkVdo_000003_000013.mp4,278|338,smile|waking_up
-46zTXID-F8_000041_000051.mp4,269|289,shuffling_feet|standing
-47h3dWv9yY_38.0_40.0.mp4,241|125|177,recreation|hitting_a_pinata|outdoor_recreation
-47h3dWv9yY_52.0_54.0.mp4,241|125|177,recreation|hitting_a_pinata|outdoor_recreation
-487Af6pA9s_000006_000016.mp4,187|29|283|241|289,physical_exercise|breaking_boards|sparring|recreation|standing
-487uaKyxkk_000002_000012.mp4,29|241,breaking_boards|recreation
-49kzIT5QY4_000063_000073.mp4,169,mountain_climber_exercise_
-4ABpKHmzY4_104.5_106.5.mp4,17,baton_twirling
-4DPk_TWwr4_000064_000074.mp4,198|271,playing_dominoes|sitting
-4DjGpQ8TKk_55.0_57.0.mp4,219,polishing_forniture
-4DjGpQ8TKk_72.5_74.5.mp4,219,polishing_forniture
-4DjGpQ8TKk_76.0_78.0.mp4,219,polishing_forniture
-4DjGpQ8TKk_78.5_80.5.mp4,219,polishing_forniture
-4ES3FQ93QE_44.5_46.5.mp4,187|241|84,physical_exercise|recreation|doing_karate
-4GCEwPo8pM_104.5_106.5.mp4,280|241|274,snow_tubing|recreation|sledding
-4HambdW7pw_000038_000048.mp4,213,playing_rubiks_cube
-4IWXA3ch2Y_000134_000144.mp4,59|225,cooking|preparing_salad
-4IklaF1t0I_000035_000045.mp4,241|260,recreation|scrapbooking
-4J22HbcfjA_000014_000024.mp4,170,mushroom_foraging
-4LYNw70RmQ_000000_000010.mp4,310|241,throwing_snowballs|recreation
-4R56OfmJso_000050_000060.mp4,118|59|108|60,grilling|cooking|frying|cooking_scallops
-4RqU1WQl44_000044_000054.mp4,278|21|47,smile|blowing_bubble_gum|chewing_gum
-4SGqqFS8iU_000051_000061.mp4,71,curling_sport_
-4TM7m_07dg_000340_000350.mp4,192,planing_wood
-4UzKPJ8iiM_000001_000011.mp4,127|76|241|52,huddling|dance|recreation|choreography
-4X_RDGHrBc_000210_000220.mp4,33,bull_fighting
-4d31XgzGYk_000000_000010.mp4,247,riding_snow_blower
-4dlBfNNRS8_000000_000010.mp4,241|188|289,recreation|pillow_fight|standing
-4do0TqzPJg_000003_000013.mp4,250,roasting_marshmallows
-4ei6NIBgDA_000032_000042.mp4,310|241|289,throwing_snowballs|recreation|standing
-4g6fnQyEfU_000059_000069.mp4,279,smoking_pipe
-4gGoKPwsOE_000000_000010.mp4,13|54,base_jumping|climbing
-4m2BZWX8qY_000001_000011.mp4,21|47,blowing_bubble_gum|chewing_gum
-4n9eGgg1cw_000000_000010.mp4,278|184,smile|photobombing
-4sksQX_MU0_22.5_24.5.mp4,119|333|241|135,gymnastics|using_the_pommel_horse|recreation|jumping
-4tPMYo0dlQ_000031_000041.mp4,270|271|278,sipping_cup|sitting|smile
-4xwwj9Pb-E_000005_000015.mp4,33,bull_fighting
-5-kARuyUeA_119.5_121.5.mp4,79,disc_dog
-5-kARuyUeA_86.5_88.5.mp4,79,disc_dog
-51cpEaNa-4_111.5_113.5.mp4,22|241|135,bmx|recreation|jumping
-51cpEaNa-4_146.5_148.5.mp4,22,bmx
-51cpEaNa-4_27.0_29.0.mp4,22|241|135,bmx|recreation|jumping
-51cpEaNa-4_68.5_70.5.mp4,22|241,bmx|recreation
-559aWhwjuk_000046_000056.mp4,57|165,contorting|modern_dance
-58pLCQvHGM_000093_000103.mp4,241|266|309|289,recreation|shooting|throwing_knife|standing
-5APR-Y7gtI_000033_000043.mp4,53,clam_digging
-5E5PTH83gU_000038_000048.mp4,285|199|12|241|177,sports_training|playing_field_hockey|ball_game|recreation|outdoor_recreation
-5EB8uBpsu0_000142_000152.mp4,213,playing_rubiks_cube
-5EarggcrSE_000053_000063.mp4,198|278|241|271,playing_dominoes|smile|recreation|sitting
-5FT1RB0nI4_000088_000098.mp4,34,bulldozing
-5HJWCQ02Ds_000000_000010.mp4,222,pouring_beer
-5IJvPcF3r4_000007_000017.mp4,146,leatherworking
-5JT2QYZUqw_11.5_13.5.mp4,285|109|12,sports_training|futsal|ball_game
-5JT2QYZUqw_6.5_8.5.mp4,187|109|241|12,physical_exercise|futsal|recreation|ball_game
-5JU4hEzxuI_52.0_54.0.mp4,241|17,recreation|baton_twirling
-5JxsylN_8Q_000000_000010.mp4,95,falling_off_bike
-5KCLWPxwUM_000052_000062.mp4,3|241,alligator_wrestling|recreation
-5NN8juyiyU_000125_000135.mp4,207|12,playing_netball|ball_game
-5OSDXyZ0cg_000007_000017.mp4,229,pushing_wheelbarrow
-5PG_JYl6Zg_000001_000011.mp4,278|20,smile|blowdrying_hair
-5PdW-du868_000029_000039.mp4,262,separating_eggs
-5QSznSYnuo_000041_000051.mp4,247,riding_snow_blower
-5Sq5JNxkbw_000373_000383.mp4,331,using_puppets
-5TSifgpYtE_000025_000035.mp4,51,chopping_vegetables
-5V757DRl-0_24.5_26.5.mp4,241|339|125|177,recreation|walking|hitting_a_pinata|outdoor_recreation
-5d9gsi57xI_000101_000111.mp4,278|185|226,smile|photocopying|print
-5dnvS30ego_31.5_33.5.mp4,59|155,cooking|making_a_lemonade
-5eXgJi1WTk_000059_000069.mp4,1,acting_in_play
-5erP9IRS-s_000024_000034.mp4,187|289|137,physical_exercise|standing|jumping_jacks
-5hbiQLIzQc_000058_000068.mp4,61|241,cosplaying|recreation
-5hw88bD4mE_000003_000013.mp4,96,falling_off_chair
-5kvOBjx4LE_000000_000010.mp4,142,laying_stone
-5lPcLECozc_000000_000010.mp4,145|205|241|278,learning|playing_maracas|recreation|smile
-5nD3hhsQ2Y_000117_000127.mp4,111,geocaching
-5ofiGDZ_Lg_1.0_3.0.mp4,241|109|12,recreation|futsal|ball_game
-5pDpm0IobE_4.0_6.0.mp4,239,raking_leaves
-5qpdT0ZACQ_000445_000455.mp4,106,fly_tying
-5to547JBns_000000_000010.mp4,310|241,throwing_snowballs|recreation
-5tt3Un4Gwg_000000_000010.mp4,28|76,bouncing_on_bouncy_castle|dance
-5xWaBSwnjY_17.5_19.5.mp4,79,disc_dog
-5xWaBSwnjY_55.0_57.0.mp4,79|241,disc_dog|recreation
-5yWlJHC2g0_000000_000010.mp4,186|147,photograph|licking
-5z8pPprwlQ_100.0_102.0.mp4,302|241,table_soccer|recreation
-5z8pPprwlQ_19.0_21.0.mp4,302|241,table_soccer|recreation
-60AQR2mkTI_124.5_126.5.mp4,289|17|278,standing|baton_twirling|smile
-60AQR2mkTI_131.0_133.0.mp4,241|17|278,recreation|baton_twirling|smile
